order_id,customer_id,customer_email,customer_phone,product_sku,product_name,category,city,quantity,unit_price,mrp,discount_pct,revenue,payment_method,order_status,order_date,is_returned,customer_email_is_null,customer_phone_is_null,revenue_is_null
ORD101193,CUST1843,514f44e11ef2e158,a070e640d0953dda,SKU-004,a7c9ac52a64b790c,Appliances,Mumbai,4,3809.34,4999,23.8,15237.36,Credit Card,delivered,2026-01-06,0,0,0,1
ORD100336,CUST4561,adae7d27a76c9c82,1bcc0992f1ef803e,SKU-009,34c4bf1f0d0594ec,Home,Bangalore,5,715.65,999,28.4,3578.25,Debit Card,cancelled,2026-02-04,0,0,0,0
ORD100195,CUST1994,7cfd9228c8237942,0f626eee2fa7ba35,SKU-001,5cb733bab29ce00d,Electronics,Kolkata,5,3459.15,4199,17.6,17295.75,Net Banking,delivered,2026-01-08,0,0,0,0
ORD100227,CUST4277,3d0d4ea19b5cf12d,47d5772544865395,SKU-001,5cb733bab29ce00d,Electronics,Pune,1,2967.75,4199,29.3,2967.75,UPI,delivered,2026-03-23,0,0,0,0
ORD100813,CUST3188,b563642fd5b32b69,db21f35ef8a08413,SKU-007,a0ca9fcc2e211a4d,Apparel,Mumbai,1,3538.66,3999,11.5,3538.66,UPI,returned,2026-03-29,1,0,0,0
ORD100668,CUST3201,97c5aee387b4a7d2,5e16ecaf30f1d0c6,SKU-006,2e5a38b444f293be,Electronics,Hyderabad,4,13988.37,14999,6.7,55953.48,Debit Card,delivered,2025-10-10,0,0,0,0
ORD100140,CUST2201,15f3b9286f479106,fa02f03457f44935,SKU-008,d4ed859acbd2c963,Nutrition,Delhi,2,2074.65,2199,5.7,4149.3,Debit Card,cancelled,2025-10-10,0,0,0,0
ORD100005,CUST3600,b4cde5c35b478ae9,5a186b859748c925,SKU-003,10259d3e3df7395d,Fitness,Hyderabad,3,1047.75,1299,19.3,3143.25,Debit Card,delivered,2026-03-05,0,0,0,0
ORD100545,CUST2335,51a0663c9998b6aa,eae18fe710122daa,SKU-007,a0ca9fcc2e211a4d,Apparel,Pune,2,3695.58,3999,7.6,7391.16,COD,delivered,2025-10-29,0,0,0,0
ORD100015,CUST4708,nan,b9b380a2063b5718,SKU-010,3698eeb2a7c00e49,Electronics,Mumbai,2,2456.85,3499,29.8,4913.7,Wallet,delivered,2025-10-18,0,1,0,0
ORD100000,CUST4016,56f7edf3133998f1,3d2d46bc45ca4772,SKU-002,cdaf51ea49970fea,Footwear,Chennai,1,3227.71,3499,7.8,3227.71,COD,delivered,2025-11-05,0,0,0,0
ORD100351,CUST3886,cc15cf87215a3693,56d33e94b9bfc73f,SKU-001,5cb733bab29ce00d,Electronics,Ahmedabad,3,3195.13,4199,23.9,9585.39,Credit Card,delivered,2026-03-12,0,0,0,0
ORD100039,CUST3111,a92427e9f2c6c90a,11d9c9862a031a4e,SKU-004,a7c9ac52a64b790c,Appliances,Bangalore,5,4208.94,4999,15.8,21044.699999999997,Credit Card,delivered,2025-12-12,0,0,0,0
ORD100127,CUST2485,a8bbdcb2123d9f6d,cfb0b0342afbb172,SKU-003,10259d3e3df7395d,Fitness,Kolkata,5,945.72,1299,27.2,4728.6,Wallet,processing,2025-10-05,0,0,0,0
ORD100411,CUST2193,f38e68e6c026996f,08b0233f444fb020,SKU-002,cdaf51ea49970fea,Footwear,Pune,2,2810.0,3499,19.7,5620.0,Wallet,processing,2026-03-17,0,0,0,0
ORD100550,CUST4679,nan,4e107dd6b21b9cd1,SKU-004,a7c9ac52a64b790c,Appliances,Chennai,3,4150.54,4999,17.0,12451.619999999999,UPI,delivered,2026-02-24,0,1,0,0
ORD100611,CUST4709,nan,ffb3c716319d3da8,SKU-004,a7c9ac52a64b790c,Appliances,Kolkata,3,4195.4,4999,16.1,12586.199999999999,Debit Card,returned,2026-03-15,1,1,0,0
ORD100891,CUST3882,a4e2c4a2bf654f15,bf237c75642b9c23,SKU-002,cdaf51ea49970fea,Footwear,Ahmedabad,3,3465.01,3499,1.0,10395.03,Debit Card,returned,2026-03-15,1,0,0,0
ORD100399,CUST4574,b2fbd0778b1a3499,30662ca742995c3d,SKU-003,10259d3e3df7395d,Fitness,Chennai,2,1103.76,1299,15.0,2207.52,Net Banking,delivered,2025-12-01,0,0,0,0
ORD100535,CUST3503,f0dd269e3dd5f871,2e0d50f2106ac5ae,SKU-001,5cb733bab29ce00d,Electronics,Hyderabad,2,3736.26,4199,11.0,7472.52,UPI,delivered,2026-01-25,0,0,0,0
ORD100765,CUST2956,nan,13ddc4e28bee5115,SKU-006,2e5a38b444f293be,Electronics,Kolkata,1,13428.18,14999,10.5,13428.18,UPI,delivered,2025-12-02,0,1,0,0
ORD100200,CUST2068,25a21b5ccf6d1c87,f49162825918f0d9,SKU-006,2e5a38b444f293be,Electronics,Chennai,4,10705.01,14999,28.6,42820.04,UPI,delivered,2025-10-05,0,0,0,0
ORD100815,CUST4484,fddb856696ecc97e,d5d42db1fb8d166e,SKU-003,10259d3e3df7395d,Fitness,Pune,3,1287.2,1299,0.9,3861.6000000000004,Debit Card,delivered,2026-02-16,0,0,0,0
ORD100570,CUST2527,nan,770f10302fc262cb,SKU-006,2e5a38b444f293be,Electronics,Kolkata,4,11165.01,14999,25.6,44660.04,UPI,processing,2026-01-07,0,1,0,0
ORD100746,CUST4142,df03417288c73753,d328611e4554f391,SKU-007,a0ca9fcc2e211a4d,Apparel,Mumbai,3,3331.95,3999,16.7,9995.849999999999,UPI,delivered,2026-01-05,0,0,0,0
ORD101003,CUST2513,432755b79d9610f5,8e5b714d85eebc94,SKU-009,34c4bf1f0d0594ec,Home,Mumbai,5,938.76,999,6.0,4693.8,Wallet,cancelled,2025-10-07,0,0,0,0
ORD100888,CUST2167,7f52276ca5fee05d,ca87400aa4b0f204,SKU-007,a0ca9fcc2e211a4d,Apparel,Bangalore,3,3011.52,3999,24.7,9034.56,UPI,returned,2026-01-06,1,0,0,0
ORD100942,CUST4204,50b0b467732fcc6c,9ecb97cb923ed43e,SKU-005,91d9bffab83acca4,Bags,Ahmedabad,3,1813.47,2499,27.4,5440.41,Net Banking,delivered,2026-01-05,0,0,0,0
ORD100092,CUST3966,7c3fc7e87fbb90f7,b05d1dfc25ecd7bd,SKU-002,cdaf51ea49970fea,Footwear,Bangalore,4,3460.05,3499,1.1,13840.2,UPI,delivered,2026-03-23,0,0,0,0
ORD100533,CUST1867,0ad774face1f9e56,5e4a2dbafb4e57b2,SKU-001,5cb733bab29ce00d,Electronics,Mumbai,3,3009.91,4199,28.3,9029.73,UPI,returned,2025-10-31,1,0,0,0
ORD101148,CUST1410,451d304535be585f,2865d7d52a04e035,SKU-009,34c4bf1f0d0594ec,Home,Bangalore,3,860.98,999,13.8,2582.94,UPI,processing,2025-11-10,0,0,0,0
ORD100158,CUST2702,047cb9606fe86dd0,2a028dd0e6c7cff7,SKU-005,91d9bffab83acca4,Bags,Mumbai,4,1804.01,2499,27.8,7216.04,Net Banking,delivered,2026-01-21,0,0,0,0
ORD100413,CUST3246,eaff52604d950f9d,4bb379aefd539320,SKU-004,a7c9ac52a64b790c,Appliances,Delhi,2,4094.75,4999,18.1,8189.5,UPI,delivered,2026-01-30,0,0,0,0
ORD101001,CUST1485,148c831fe0a07dee,1699a9d0e5bbfc37,SKU-010,3698eeb2a7c00e49,Electronics,Pune,5,2779.29,3499,20.6,13896.45,Debit Card,shipped,2025-11-12,0,0,0,0
ORD100111,CUST3955,8c407938fbaba34b,e27c1dc876c33ee6,SKU-007,a0ca9fcc2e211a4d,Apparel,Bangalore,4,3343.54,3999,16.4,13374.16,UPI,processing,2025-12-19,0,0,0,0
ORD100129,CUST1740,30818edc8d97406a,247009d15102eb83,SKU-006,2e5a38b444f293be,Electronics,Kolkata,5,11088.98,14999,26.1,55444.899999999994,Wallet,delivered,2025-11-11,0,0,0,0
ORD100290,CUST4991,c0ecadb837b1fd71,b03867e029fcaf8b,SKU-010,3698eeb2a7c00e49,Electronics,Delhi,4,2614.21,3499,25.3,10456.84,Debit Card,processing,2025-11-22,0,0,0,0
ORD100755,CUST4328,6dc9f4c81a2e0e48,nan,SKU-006,2e5a38b444f293be,Electronics,Mumbai,2,11750.79,14999,21.7,23501.58,Net Banking,returned,2026-03-15,1,0,1,0
ORD100595,CUST2240,5204f39bf4586974,a0c70bff8b4366b3,SKU-008,d4ed859acbd2c963,Nutrition,Kolkata,1,2180.58,2199,0.8,2180.58,Wallet,processing,2025-11-09,0,0,0,0
ORD101144,CUST4147,6a3ebb960a0afe5c,88b2a134f6f2e3db,SKU-010,3698eeb2a7c00e49,Electronics,Delhi,3,3022.31,3499,13.6,9066.93,Wallet,shipped,2026-03-17,0,0,0,0
ORD100027,CUST4708,5563479a0f9cf311,b05ecad2700a7954,SKU-006,2e5a38b444f293be,Electronics,Hyderabad,2,13592.83,14999,9.4,27185.66,Debit Card,cancelled,2025-12-04,0,0,0,0
ORD100237,CUST4583,1f157d08be6aefec,23179addb296e839,SKU-009,34c4bf1f0d0594ec,Home,Delhi,2,995.94,999,0.3,1991.88,UPI,delivered,2025-12-16,0,0,0,0
ORD100540,CUST1979,70208088c7a3ddb0,630893c43f525dcc,SKU-003,10259d3e3df7395d,Fitness,Hyderabad,2,965.06,1299,25.7,1930.12,Wallet,cancelled,2026-01-14,0,0,0,0
ORD100155,CUST2240,5204f39bf4586974,76ff00b5266dc83a,SKU-005,91d9bffab83acca4,Bags,Hyderabad,2,2225.4,2499,10.9,4450.8,UPI,delivered,2026-03-10,0,0,0,0
ORD100546,CUST1593,e1ac3253934cf4a9,67ca87461fa2e34d,SKU-004,a7c9ac52a64b790c,Appliances,Ahmedabad,1,4205.64,4999,15.9,4205.64,UPI,delivered,2026-01-20,0,0,0,0
ORD100864,CUST4368,257589d2c733a67e,abc5da6652a333e4,SKU-004,a7c9ac52a64b790c,Appliances,Chennai,4,4427.68,4999,11.4,17710.72,Wallet,returned,2025-11-17,1,0,0,0
ORD100674,CUST3043,6cde92741cdfaec0,a7272cc790bb1261,SKU-006,2e5a38b444f293be,Electronics,Kolkata,5,12311.57,14999,17.9,61557.85,Wallet,shipped,2026-02-27,0,0,0,0
ORD101080,CUST4075,63bd470b97d5e095,5b0c3ac74ff09ae2,SKU-002,cdaf51ea49970fea,Footwear,Pune,2,3234.49,3499,7.6,6468.98,UPI,shipped,2025-12-14,0,0,0,0
ORD100657,CUST1709,20f461d048fb2a69,306068b5df90279a,SKU-010,3698eeb2a7c00e49,Electronics,Delhi,2,2745.8,3499,21.5,5491.6,Wallet,cancelled,2025-11-03,0,0,0,0
ORD100661,CUST4731,ef5b96cfda1617b5,314dde52b12b8ded,SKU-009,34c4bf1f0d0594ec,Home,Bangalore,1,851.34,999,14.8,851.34,Wallet,delivered,2025-11-22,0,0,0,0
ORD100105,CUST4389,4d8c1e67e13f8144,71b84871c6311ac3,SKU-009,34c4bf1f0d0594ec,Home,Chennai,2,828.19,999,17.1,1656.38,Net Banking,returned,2025-12-26,1,0,0,0
ORD100054,CUST3652,71f2523428d95ff5,eb90ecf89b94fe40,SKU-006,2e5a38b444f293be,Electronics,Pune,5,12426.87,14999,17.1,62134.350000000006,COD,delivered,2026-02-07,0,0,0,0
ORD100766,CUST3466,8ba755f5ddccdcde,bdddc2436b2b8f38,SKU-003,10259d3e3df7395d,Fitness,Bangalore,3,1145.24,1299,11.8,3435.7200000000003,UPI,shipped,2025-12-03,0,0,0,1
ORD100432,CUST3696,c02cdf8cd2411d63,06774ede6114a2ee,SKU-001,5cb733bab29ce00d,Electronics,Chennai,5,4018.65,4199,4.3,20093.25,Wallet,processing,2025-10-17,0,0,0,0
ORD100832,CUST2825,7aabc38a353cdd4b,d44f73947bdb22b5,SKU-001,5cb733bab29ce00d,Electronics,Chennai,5,4159.11,4199,0.9,20795.55,Debit Card,delivered,2026-03-30,0,0,0,0
ORD100094,CUST1258,81ded6b9ed4f0be9,4e3a5adf68d5f364,SKU-002,cdaf51ea49970fea,Footwear,Pune,2,2944.21,3499,15.9,5888.42,COD,delivered,2026-03-15,0,0,0,0
ORD101083,CUST2142,fdfc46a01f57047e,3e9bd1b88d37cc3a,SKU-007,a0ca9fcc2e211a4d,Apparel,Chennai,5,3289.4,3999,17.7,16447.0,Net Banking,returned,2026-03-03,1,0,0,0
ORD101033,CUST2076,4e649ae0199e908b,d5171177d7a83b05,SKU-002,cdaf51ea49970fea,Footwear,Chennai,5,2609.3,3499,25.4,13046.5,COD,shipped,2025-11-15,0,0,0,0
ORD100262,CUST3056,d4262b67291f0f43,2de52f76100ca34d,SKU-007,a0ca9fcc2e211a4d,Apparel,Delhi,3,3124.73,3999,21.9,9374.19,UPI,processing,2025-10-31,0,0,0,0
ORD100420,CUST1747,9c28cb319659afaa,fe8e8ef4aafef08f,SKU-005,91d9bffab83acca4,Bags,Kolkata,5,2355.66,2499,5.7,11778.3,Debit Card,delivered,2025-10-18,0,0,0,0
ORD100803,CUST3578,e066b72833807264,1b6dcc8d22d712e7,SKU-005,91d9bffab83acca4,Bags,Bangalore,4,2454.17,2499,1.8,9816.68,Net Banking,delivered,2025-10-19,0,0,0,0
ORD101045,CUST1706,0fb3bdf595898d89,9c1aef364fbe531a,SKU-002,cdaf51ea49970fea,Footwear,Bangalore,2,3315.35,3499,5.2,6630.7,COD,shipped,2025-10-22,0,0,0,0
ORD100574,CUST3290,11d0172b078eae4c,a1172c51ee190a93,SKU-005,91d9bffab83acca4,Bags,Hyderabad,5,2117.09,2499,15.3,10585.45,Debit Card,shipped,2026-02-04,0,0,0,1
ORD101011,CUST2903,08eb2009137d76ad,33edb729dc38c0d9,SKU-008,d4ed859acbd2c963,Nutrition,Kolkata,3,1702.51,2199,22.6,5107.53,UPI,delivered,2025-11-15,0,0,0,0
ORD100231,CUST3891,3c586e7d5546acdc,8a6af53c37e1db0f,SKU-010,3698eeb2a7c00e49,Electronics,Ahmedabad,1,2814.52,3499,19.6,2814.52,UPI,delivered,2026-03-22,0,0,0,0
ORD100579,CUST4276,ef10b115000eff2d,dc5453d3b0c76840,SKU-002,cdaf51ea49970fea,Footwear,Pune,5,3239.33,3499,7.4,16196.65,Net Banking,processing,2026-03-25,0,0,0,0
ORD100333,CUST3503,f0dd269e3dd5f871,cd690035e3a1d9b3,SKU-002,cdaf51ea49970fea,Footwear,Ahmedabad,4,3405.81,3499,2.7,13623.24,UPI,cancelled,2025-11-16,0,0,0,0
ORD100656,CUST4412,8ce826cb0fc2059d,7da059abd531397b,SKU-010,3698eeb2a7c00e49,Electronics,Hyderabad,4,2586.98,3499,26.1,10347.92,UPI,returned,2026-01-15,1,0,0,0
ORD101019,CUST4246,b7455c631de183fa,4f7d034b9ad2421e,SKU-001,5cb733bab29ce00d,Electronics,Bangalore,1,3874.82,4199,7.7,3874.82,COD,delivered,2026-02-28,0,0,0,0
ORD100447,CUST2186,155b38bd708edf25,7be3da839081e1d1,SKU-008,d4ed859acbd2c963,Nutrition,Delhi,5,1918.8,2199,12.7,9594.0,UPI,delivered,2026-01-19,0,0,0,0
ORD100671,CUST1967,77fc604d65d48fbd,81ff6ca5cb049140,SKU-008,d4ed859acbd2c963,Nutrition,Mumbai,3,1916.94,2199,12.8,5750.82,Credit Card,cancelled,2025-12-26,0,0,0,0
ORD100100,CUST2026,e07840fabd37f081,abba20693c485820,SKU-010,3698eeb2a7c00e49,Electronics,Bangalore,1,2740.36,3499,21.7,2740.36,Net Banking,delivered,2026-02-16,0,0,0,0
ORD100171,CUST3348,2aa7c804da833947,6b99f5cc7d2ebbde,SKU-008,d4ed859acbd2c963,Nutrition,Hyderabad,3,1855.83,2199,15.6,5567.49,UPI,shipped,2025-11-01,0,0,0,0
ORD101031,CUST2435,b65f69635334981c,6dd68f0e8874771e,SKU-006,2e5a38b444f293be,Electronics,Ahmedabad,1,10774.27,14999,28.2,10774.27,Credit Card,delivered,2025-10-18,0,0,0,0
ORD100103,CUST1442,cdc04dfe0618f9b1,4ed34d22a8e610f5,SKU-001,5cb733bab29ce00d,Electronics,Kolkata,1,4197.22,4199,0.0,4197.22,Net Banking,returned,2026-03-25,1,0,0,0
ORD100998,CUST4668,nan,5d3d4dbeea4e0217,SKU-005,91d9bffab83acca4,Bags,Bangalore,4,2274.18,2499,9.0,9096.72,COD,delivered,2025-11-08,0,1,0,0
ORD100423,CUST4177,90757e0f1c980daa,e57e0d42375a7abc,SKU-008,d4ed859acbd2c963,Nutrition,Bangalore,1,1757.17,2199,20.1,1757.17,Debit Card,delivered,2025-12-08,0,0,0,0
ORD100417,CUST2174,fe0ec941ae6be2f8,nan,SKU-005,91d9bffab83acca4,Bags,Mumbai,2,1976.89,2499,20.9,3953.78,Wallet,delivered,2025-12-28,0,0,1,0
ORD100924,CUST2204,815c526760efa534,3266a6265c8853db,SKU-005,91d9bffab83acca4,Bags,Kolkata,3,1822.63,2499,27.1,5467.89,Wallet,returned,2025-11-19,1,0,0,0
ORD100666,CUST2646,6325bfc3879095c0,107a21521f5c923b,SKU-001,5cb733bab29ce00d,Electronics,Mumbai,2,4076.19,4199,2.9,8152.38,Net Banking,shipped,2026-01-16,0,0,0,0
ORD100136,CUST2719,764b1e20f4fe08b3,a760413cae114f94,SKU-002,cdaf51ea49970fea,Footwear,Delhi,3,2698.75,3499,22.9,8096.25,Wallet,delivered,2025-12-01,0,0,0,0
ORD100991,CUST1995,57104349c6b87503,c7254abe38e25be2,SKU-005,91d9bffab83acca4,Bags,Hyderabad,2,2376.06,2499,4.9,4752.12,UPI,delivered,2025-12-24,0,0,0,0
ORD100637,CUST3790,5972041c4de29294,14af72c14f8127e2,SKU-004,a7c9ac52a64b790c,Appliances,Pune,4,4514.46,4999,9.7,18057.84,UPI,delivered,2025-12-12,0,0,0,0
ORD100381,CUST3966,7c3fc7e87fbb90f7,274e2b8826ee5071,SKU-010,3698eeb2a7c00e49,Electronics,Bangalore,2,3283.41,3499,6.2,6566.82,Credit Card,shipped,2025-11-12,0,0,0,0
ORD100534,CUST3678,nan,831e2d61d0dfe77e,SKU-010,3698eeb2a7c00e49,Electronics,Mumbai,2,3420.08,3499,2.3,6840.16,UPI,delivered,2026-02-03,0,1,0,0
ORD100727,CUST2154,ebfe0b5b28637b6a,58bd5a00fa372dd1,SKU-004,a7c9ac52a64b790c,Appliances,Hyderabad,5,4995.99,4999,0.1,24979.949999999997,UPI,delivered,2025-12-16,0,0,0,0
ORD100274,CUST1120,58704ec4d63f4f66,19d0cc2d962a0dc2,SKU-001,5cb733bab29ce00d,Electronics,Kolkata,2,4103.43,4199,2.3,8206.86,UPI,returned,2026-02-05,1,0,0,0
ORD100997,CUST4025,5bee50651b2dc25f,97874f5a383b00c1,SKU-006,2e5a38b444f293be,Electronics,Delhi,5,13238.53,14999,11.7,66192.65000000001,COD,delivered,2025-10-19,0,0,0,0
ORD100654,CUST1260,09dbdec12d75a0eb,741aaf7f4f839b1d,SKU-004,a7c9ac52a64b790c,Appliances,Kolkata,1,4291.6,4999,14.2,4291.6,Net Banking,processing,2026-02-19,0,0,0,0
ORD100203,CUST2689,a00500ab6c942c2f,a5118f2aa54be143,SKU-009,34c4bf1f0d0594ec,Home,Delhi,1,950.77,999,4.8,950.77,UPI,delivered,2025-10-02,0,0,0,0
ORD100084,CUST2328,860c3f366e461a38,1820d19f10cbeaed,SKU-002,cdaf51ea49970fea,Footwear,Hyderabad,1,2915.03,3499,16.7,2915.03,Credit Card,delivered,2025-10-12,0,0,0,0
ORD100260,CUST4034,a896bd6827b48dc8,932cf73f03f13c93,SKU-006,2e5a38b444f293be,Electronics,Delhi,2,11647.25,14999,22.3,23294.5,Wallet,delivered,2025-11-28,0,0,0,0
ORD100873,CUST4825,56708136ec5df078,7d8fb2115d56cae7,SKU-009,34c4bf1f0d0594ec,Home,Ahmedabad,1,848.82,999,15.0,848.82,UPI,processing,2025-11-13,0,0,0,0
ORD100297,CUST1516,nan,8918cfceeea8eb1c,SKU-002,cdaf51ea49970fea,Footwear,Bangalore,4,2630.77,3499,24.8,10523.08,UPI,delivered,2025-11-19,0,1,0,0
ORD100603,CUST3336,cfd08e3c662e169f,80d76205a8051a81,SKU-005,91d9bffab83acca4,Bags,Mumbai,1,2271.06,2499,9.1,2271.06,Credit Card,processing,2026-01-05,0,0,0,0
ORD100178,CUST3655,080222fd57be4a52,ef687e6c13c09fb0,SKU-005,91d9bffab83acca4,Bags,Pune,2,2355.67,2499,5.7,4711.34,Debit Card,delivered,2026-01-26,0,0,0,0
ORD100573,CUST3276,6d26ffb96670e327,20e9c2a0125cd689,SKU-002,cdaf51ea49970fea,Footwear,Hyderabad,1,2879.11,3499,17.7,2879.11,COD,returned,2025-11-14,1,0,0,0
ORD100251,CUST4587,1ec83cb9f8669b9d,1bbd5ec8fa4eab34,SKU-005,91d9bffab83acca4,Bags,Hyderabad,1,1935.35,2499,22.6,1935.35,COD,delivered,2026-03-18,0,0,0,0
ORD100298,CUST3278,0614cb0d35d9fd09,fc759bfc9f01dbd6,SKU-010,3698eeb2a7c00e49,Electronics,Delhi,3,2784.94,3499,20.4,8354.82,UPI,delivered,2026-01-08,0,0,0,0
ORD100117,CUST3412,76e93f37692831c9,4fbcbb622f1dc1a7,SKU-006,2e5a38b444f293be,Electronics,Delhi,1,12464.37,14999,16.9,12464.37,Credit Card,delivered,2026-01-20,0,0,0,0
ORD101109,CUST4790,34a67593409279c4,982c2a6855ef8e79,SKU-008,d4ed859acbd2c963,Nutrition,Kolkata,2,1657.25,2199,24.6,3314.5,UPI,shipped,2025-10-25,0,0,0,0
ORD100662,CUST4475,be03399fe8f80224,ab355a65d53d04c4,SKU-002,cdaf51ea49970fea,Footwear,Pune,2,3128.55,3499,10.6,6257.1,Credit Card,delivered,2025-11-01,0,0,0,0
ORD100301,CUST4643,9e3a78ca4de44bc7,d7d4d5d68e4b9efd,SKU-005,91d9bffab83acca4,Bags,Kolkata,4,1857.15,2499,25.7,7428.6,Debit Card,delivered,2026-01-10,0,0,0,0
ORD100102,CUST1177,7213534c11c8aea1,7f07c39a16684319,SKU-006,2e5a38b444f293be,Electronics,Ahmedabad,5,13170.62,14999,12.2,65853.1,Wallet,delivered,2026-03-07,0,0,0,0
ORD100663,CUST2525,047af6039942e02a,f9c92f262cab73ce,SKU-008,d4ed859acbd2c963,Nutrition,Bangalore,3,1728.47,2199,21.4,5185.41,UPI,delivered,2025-12-08,0,0,0,0
ORD100612,CUST1226,60beaf09dcbdd381,e62c366e931e6fd4,SKU-009,34c4bf1f0d0594ec,Home,Mumbai,2,892.39,999,10.7,1784.78,UPI,cancelled,2025-10-06,0,0,0,0
ORD100281,CUST2395,a649c249428931b9,f944b021aab391ef,SKU-001,5cb733bab29ce00d,Electronics,Pune,5,3541.42,4199,15.7,17707.1,UPI,delivered,2025-11-03,0,0,0,0
ORD101166,CUST1456,41a2309ef705e0a3,550d2c78f8949ac8,SKU-008,d4ed859acbd2c963,Nutrition,Bangalore,3,2037.22,2199,7.4,6111.66,Debit Card,processing,2025-10-05,0,0,0,0
ORD100356,CUST4704,71aa5a09196a781f,2ebf4a30ac6b6bad,SKU-009,34c4bf1f0d0594ec,Home,Pune,1,733.68,999,26.6,733.68,Net Banking,cancelled,2025-12-01,0,0,0,0
ORD100342,CUST4101,615f33c48719d114,5a7ab2b26beb7217,SKU-004,a7c9ac52a64b790c,Appliances,Chennai,4,4735.88,4999,5.3,18943.52,UPI,processing,2025-10-28,0,0,0,0
ORD101041,CUST1234,c90e322465784699,e7059dfce831215c,SKU-007,a0ca9fcc2e211a4d,Apparel,Hyderabad,1,3993.89,3999,0.1,3993.89,Wallet,shipped,2026-03-10,0,0,0,0
ORD100468,CUST1681,eb14d5dcf46c7748,a95434ba1072fe59,SKU-004,a7c9ac52a64b790c,Appliances,Hyderabad,3,4158.5,4999,16.8,12475.5,UPI,shipped,2026-01-27,0,0,0,0
ORD100148,CUST2585,abc9034ae515a1c8,1d93646b981647b4,SKU-004,a7c9ac52a64b790c,Appliances,Bangalore,1,3538.16,4999,29.2,3538.16,Wallet,cancelled,2026-02-10,0,0,0,0
ORD100537,CUST3429,2715ed3aa3e04aed,d26b56d1a49d379e,SKU-002,cdaf51ea49970fea,Footwear,Pune,5,3022.32,3499,13.6,15111.6,COD,delivered,2025-10-12,0,0,0,0
ORD100566,CUST1639,nan,b7512d854f8b6a8a,SKU-001,5cb733bab29ce00d,Electronics,Bangalore,4,4112.17,4199,2.1,16448.68,Debit Card,cancelled,2025-12-21,0,1,0,0
ORD100851,CUST3521,3989fcaa6b45f945,fe2dc6f9527f8850,SKU-004,a7c9ac52a64b790c,Appliances,Hyderabad,1,4933.71,4999,1.3,4933.71,UPI,processing,2025-10-20,0,0,0,0
ORD100583,CUST3829,8ac6b7cd4138d83e,43531eb792c7e35a,SKU-004,a7c9ac52a64b790c,Appliances,Bangalore,3,3687.28,4999,26.2,11061.84,COD,delivered,2026-01-17,0,0,0,0
ORD100897,CUST3193,f0945446955a4b46,9a66a7145b90d3ac,SKU-003,10259d3e3df7395d,Fitness,Chennai,2,1163.59,1299,10.4,2327.18,Debit Card,shipped,2025-11-19,0,0,0,0
ORD100729,CUST4154,6da69d70940469da,4fcb960037e8c133,SKU-008,d4ed859acbd2c963,Nutrition,Pune,3,2061.73,2199,6.2,6185.1900000000005,UPI,delivered,2026-01-18,0,0,0,0
ORD100599,CUST3026,61c987cb0fc2e0af,e7124cd0d5372d77,SKU-008,d4ed859acbd2c963,Nutrition,Mumbai,5,2102.92,2199,4.4,10514.6,Debit Card,returned,2025-12-07,1,0,0,0
ORD101056,CUST4976,b9a817a2352325dd,68100a60f2fe32c2,SKU-006,2e5a38b444f293be,Electronics,Kolkata,5,12019.65,14999,19.9,60098.25,COD,shipped,2025-10-11,0,0,0,0
ORD100911,CUST2568,7778f1e723d3f808,nan,SKU-007,a0ca9fcc2e211a4d,Apparel,Bangalore,1,2948.17,3999,26.3,2948.17,UPI,processing,2026-03-01,0,0,1,1
ORD101170,CUST2215,c805abeb0c6acbbb,nan,SKU-004,a7c9ac52a64b790c,Appliances,Chennai,2,4159.7,4999,16.8,8319.4,Wallet,delivered,2025-10-04,0,0,1,0
ORD100761,CUST3200,440d43cf646c27e7,cfb826fd1a5a0ccb,SKU-001,5cb733bab29ce00d,Electronics,Delhi,4,3477.69,4199,17.2,13910.76,Debit Card,shipped,2026-03-02,0,0,0,0
ORD101141,CUST2728,e2f805c940f96a60,36d7de214c8889c5,SKU-006,2e5a38b444f293be,Electronics,Hyderabad,4,13506.7,14999,9.9,54026.8,UPI,delivered,2025-12-23,0,0,0,0
ORD101168,CUST1424,d66f00f86ece15dd,356e37e37620221a,SKU-003,10259d3e3df7395d,Fitness,Kolkata,3,1116.94,1299,14.0,3350.82,UPI,delivered,2026-01-07,0,0,0,0
ORD101160,CUST2422,cf4f0399e159a0b9,6ac52e5910259b2d,SKU-004,a7c9ac52a64b790c,Appliances,Kolkata,3,4369.31,4999,12.6,13107.93,UPI,returned,2025-10-11,1,0,0,0
ORD101008,CUST2778,287235198d73ed71,147cceb29020fb7e,SKU-005,91d9bffab83acca4,Bags,Delhi,2,1898.17,2499,24.0,3796.34,UPI,delivered,2025-10-01,0,0,0,0
ORD100112,CUST2814,e4be692fc39714e4,21c3c4e0384c491c,SKU-003,10259d3e3df7395d,Fitness,Mumbai,2,1203.3,1299,7.4,2406.6,Credit Card,delivered,2025-12-09,0,0,0,0
ORD100552,CUST3740,a1e41c44613ab387,566c3d02b0876afa,SKU-003,10259d3e3df7395d,Fitness,Delhi,3,1024.57,1299,21.1,3073.71,UPI,delivered,2026-01-31,0,0,0,0
